id,season,city,date,team1,team2,toss_winner,toss_decision,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,Team city,Is it a Home win?,Home win
1,2017,Hyderabad,05-04-2017,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Sunrisers Hyderabad,35,0,Yuvraj Singh,"Rajiv Gandhi International Stadium, Uppal",AY Dandekar,Sunrisers Hyderabad,TRUE,1
2,2017,Pune,06-04-2017,Mumbai Indians,Rising Pune Supergiants,Rising Pune Supergiants,field,Rising Pune Supergiants,0,7,SPD Smith,Maharashtra Cricket Association Stadium,A Nand Kishore,Rising Pune Supergiants,TRUE,1
3,2017,Rajkot,07-04-2017,Gujarat Lions,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,0,10,CA Lynn,Saurashtra Cricket Association Stadium,Nitin Menon,Gujarat Lions,FALSE,0
4,2017,Indore,08-04-2017,Rising Pune Supergiants,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,0,6,GJ Maxwell,Holkar Cricket Stadium,AK Chaudhary,Pune Warriors,FALSE,0
5,2017,Bangalore,08-04-2017,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,15,0,KM Jadhav,M Chinnaswamy Stadium,,Royal Challengers Bangalore,TRUE,1
6,2017,Hyderabad,09-04-2017,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,0,9,Rashid Khan,"Rajiv Gandhi International Stadium, Uppal",A Deshmukh,Sunrisers Hyderabad,TRUE,1
7,2017,Mumbai,09-04-2017,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,0,4,N Rana,Wankhede Stadium,Nitin Menon,Mumbai Indians,TRUE,1
8,2017,Indore,10-04-2017,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,bat,Kings XI Punjab,0,8,AR Patel,Holkar Cricket Stadium,AK Chaudhary,Pune Warriors,FALSE,0
9,2017,Pune,11-04-2017,Delhi Daredevils,Rising Pune Supergiants,Rising Pune Supergiants,field,Delhi Daredevils,97,0,SV Samson,Maharashtra Cricket Association Stadium,AY Dandekar,Rising Pune Supergiants,FALSE,0
10,2017,Mumbai,12-04-2017,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,0,4,JJ Bumrah,Wankhede Stadium,Nitin Menon,Mumbai Indians,TRUE,1
11,2017,Kolkata,13-04-2017,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,0,8,SP Narine,Eden Gardens,A Deshmukh,Kolkata Knight Riders,TRUE,1
12,2017,Bangalore,14-04-2017,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,0,4,KA Pollard,M Chinnaswamy Stadium,KN Ananthapadmanabhan,Royal Challengers Bangalore,FALSE,0
13,2017,Rajkot,14-04-2017,Rising Pune Supergiants,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,0,7,AJ Tye,Saurashtra Cricket Association Stadium,A Nand Kishore,Gujarat Lions,TRUE,1
14,2017,Kolkata,15-04-2017,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,17,0,RV Uthappa,Eden Gardens,AY Dandekar,Kolkata Knight Riders,TRUE,1
15,2017,Delhi,15-04-2017,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,bat,Delhi Daredevils,51,0,CJ Anderson,Feroz Shah Kotla,YC Barde,Delhi Daredevils,TRUE,1
16,2017,Mumbai,16-04-2017,Gujarat Lions,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,0,6,N Rana,Wankhede Stadium,A Nand Kishore,Mumbai Indians,TRUE,1
17,2017,Bangalore,16-04-2017,Rising Pune Supergiants,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Rising Pune Supergiants,27,0,BA Stokes,M Chinnaswamy Stadium,KN Ananthapadmanabhan,Royal Challengers Bangalore,FALSE,0
18,2017,Delhi,17-04-2017,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,bat,Kolkata Knight Riders,0,4,NM Coulter-Nile,Feroz Shah Kotla,Nitin Menon,Delhi Daredevils,FALSE,0
19,2017,Hyderabad,17-04-2017,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,Sunrisers Hyderabad,5,0,B Kumar,"Rajiv Gandhi International Stadium, Uppal",AY Dandekar,Sunrisers Hyderabad,TRUE,1
20,2017,Rajkot,18-04-2017,Royal Challengers Bangalore,Gujarat Lions,Gujarat Lions,field,Royal Challengers Bangalore,21,0,CH Gayle,Saurashtra Cricket Association Stadium,S Ravi,Gujarat Lions,FALSE,0
21,2017,Hyderabad,19-04-2017,Sunrisers Hyderabad,Delhi Daredevils,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,15,0,KS Williamson,"Rajiv Gandhi International Stadium, Uppal",CB Gaffaney,Sunrisers Hyderabad,TRUE,1
22,2017,Indore,20-04-2017,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,0,8,JC Buttler,Holkar Cricket Stadium,M Erasmus,Pune Warriors,FALSE,0
23,2017,Kolkata,21-04-2017,Kolkata Knight Riders,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,0,4,SK Raina,Eden Gardens,CB Gaffaney,Kolkata Knight Riders,FALSE,0
24,2017,Mumbai,22-04-2017,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,Mumbai Indians,14,0,MJ McClenaghan,Wankhede Stadium,A Nand Kishore,Mumbai Indians,TRUE,1
25,2017,Pune,22-04-2017,Sunrisers Hyderabad,Rising Pune Supergiants,Rising Pune Supergiants,field,Rising Pune Supergiants,0,6,MS Dhoni,Maharashtra Cricket Association Stadium,AY Dandekar,Rising Pune Supergiants,TRUE,1
26,2017,Rajkot,23-04-2017,Kings XI Punjab,Gujarat Lions,Gujarat Lions,field,Kings XI Punjab,26,0,HM Amla,Saurashtra Cricket Association Stadium,AK Chaudhary,Gujarat Lions,FALSE,0
27,2017,Kolkata,23-04-2017,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Kolkata Knight Riders,82,0,NM Coulter-Nile,Eden Gardens,CB Gaffaney,Kolkata Knight Riders,TRUE,1
28,2017,Mumbai,24-04-2017,Rising Pune Supergiants,Mumbai Indians,Mumbai Indians,field,Rising Pune Supergiants,3,0,BA Stokes,Wankhede Stadium,A Nand Kishore,Mumbai Indians,FALSE,0
29,2017,Pune,26-04-2017,Rising Pune Supergiants,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,0,7,RV Uthappa,Maharashtra Cricket Association Stadium,AY Dandekar,Rising Pune Supergiants,FALSE,0
30,2017,Bangalore,27-04-2017,Royal Challengers Bangalore,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,0,7,AJ Tye,M Chinnaswamy Stadium,AK Chaudhary,Royal Challengers Bangalore,FALSE,0
31,2017,Kolkata,28-04-2017,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,0,7,G Gambhir,Eden Gardens,NJ Llong,Kolkata Knight Riders,TRUE,1
32,2017,Chandigarh,28-04-2017,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,Sunrisers Hyderabad,26,0,Rashid Khan,"Punjab Cricket Association IS Bindra Stadium, Mohali",Nitin Menon,Kings XI Punjab,FALSE,0
33,2017,Pune,29-04-2017,Rising Pune Supergiants,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Rising Pune Supergiants,61,0,LH Ferguson,Maharashtra Cricket Association Stadium,KN Ananthapadmanabhan,Rising Pune Supergiants,TRUE,1
34,2017,Rajkot,29-04-2017,Gujarat Lions,Mumbai Indians,Gujarat Lions,bat,Mumbai Indians,0,0,KH Pandya,Saurashtra Cricket Association Stadium,AK Chaudhary,Gujarat Lions,FALSE,0
35,2017,Chandigarh,30-04-2017,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,0,10,Sandeep Sharma,"Punjab Cricket Association IS Bindra Stadium, Mohali",YC Barde,Kings XI Punjab,TRUE,1
36,2017,Hyderabad,30-04-2017,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Sunrisers Hyderabad,48,0,DA Warner,"Rajiv Gandhi International Stadium, Uppal",AY Dandekar,Sunrisers Hyderabad,TRUE,1
37,2017,Mumbai,01-05-2017,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,bat,Mumbai Indians,0,5,RG Sharma,Wankhede Stadium,AK Chaudhary,Mumbai Indians,TRUE,1
38,2017,Pune,01-05-2017,Gujarat Lions,Rising Pune Supergiants,Rising Pune Supergiants,field,Rising Pune Supergiants,0,5,BA Stokes,Maharashtra Cricket Association Stadium,M Erasmus,Rising Pune Supergiants,TRUE,1
39,2017,Delhi,02-05-2017,Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,0,6,Mohammed Shami,Feroz Shah Kotla,YC Barde,Delhi Daredevils,TRUE,1
40,2017,Kolkata,03-05-2017,Kolkata Knight Riders,Rising Pune Supergiants,Rising Pune Supergiants,field,Rising Pune Supergiants,0,4,RA Tripathi,Eden Gardens,KN Ananthapadmanabhan,Kolkata Knight Riders,FALSE,0
41,2017,Delhi,04-05-2017,Gujarat Lions,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,0,7,RR Pant,Feroz Shah Kotla,M Erasmus,Delhi Daredevils,TRUE,1
42,2017,Bangalore,05-05-2017,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Kings XI Punjab,19,0,Sandeep Sharma,M Chinnaswamy Stadium,CB Gaffaney,Royal Challengers Bangalore,FALSE,0
43,2017,Hyderabad,06-05-2017,Rising Pune Supergiants,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Rising Pune Supergiants,12,0,JD Unadkat,"Rajiv Gandhi International Stadium, Uppal",KN Ananthapadmanabhan,Sunrisers Hyderabad,FALSE,0
44,2017,Delhi,06-05-2017,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,Mumbai Indians,146,0,LMP Simmons,Feroz Shah Kotla,Nitin Menon,Delhi Daredevils,FALSE,0
45,2017,Bangalore,07-05-2017,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,0,6,SP Narine,M Chinnaswamy Stadium,AY Dandekar,Royal Challengers Bangalore,FALSE,0
46,2017,Chandigarh,07-05-2017,Kings XI Punjab,Gujarat Lions,Gujarat Lions,field,Gujarat Lions,0,6,DR Smith,"Punjab Cricket Association IS Bindra Stadium, Mohali",A Nand Kishore,Kings XI Punjab,FALSE,0
47,2017,Hyderabad,08-05-2017,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,Sunrisers Hyderabad,0,7,S Dhawan,"Rajiv Gandhi International Stadium, Uppal",KN Ananthapadmanabhan,Sunrisers Hyderabad,TRUE,1
48,2017,Chandigarh,09-05-2017,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Kings XI Punjab,14,0,MM Sharma,"Punjab Cricket Association IS Bindra Stadium, Mohali",A Nand Kishore,Kings XI Punjab,TRUE,1
49,2017,Kanpur,10-05-2017,Gujarat Lions,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,0,2,SS Iyer,Green Park,YC Barde,Pune Warriors,FALSE,0
50,2017,Mumbai,11-05-2017,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Kings XI Punjab,7,0,WP Saha,Wankhede Stadium,A Deshmukh,Mumbai Indians,FALSE,0
51,2017,Delhi,12-05-2017,Delhi Daredevils,Rising Pune Supergiants,Delhi Daredevils,bat,Delhi Daredevils,7,0,KK Nair,Feroz Shah Kotla,KN Ananthapadmanabhan,Delhi Daredevils,TRUE,1
52,2017,Kanpur,13-05-2017,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,0,8,Mohammed Siraj,Green Park,AK Chaudhary,Pune Warriors,FALSE,0
53,2017,Kolkata,13-05-2017,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Mumbai Indians,9,0,AT Rayudu,Eden Gardens,A Nand Kishore,Kolkata Knight Riders,FALSE,0
54,2017,Pune,14-05-2017,Kings XI Punjab,Rising Pune Supergiants,Rising Pune Supergiants,field,Rising Pune Supergiants,0,9,JD Unadkat,Maharashtra Cricket Association Stadium,AY Dandekar,Rising Pune Supergiants,TRUE,1
55,2017,Delhi,14-05-2017,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,10,0,HV Patel,Feroz Shah Kotla,CK Nandan,Delhi Daredevils,FALSE,0
56,2017,Mumbai,16-05-2017,Rising Pune Supergiants,Mumbai Indians,Mumbai Indians,field,Rising Pune Supergiants,20,0,Washington Sundar,Wankhede Stadium,S Ravi,Mumbai Indians,FALSE,0
57,2017,Bangalore,17-05-2017,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,0,7,NM Coulter-Nile,M Chinnaswamy Stadium,AK Chaudhary,Royal Challengers Bangalore,FALSE,0
58,2017,Bangalore,19-05-2017,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,0,6,KV Sharma,M Chinnaswamy Stadium,NJ Llong,Royal Challengers Bangalore,FALSE,0
59,2017,Hyderabad,21-05-2017,Mumbai Indians,Rising Pune Supergiants,Mumbai Indians,bat,Mumbai Indians,1,0,KH Pandya,"Rajiv Gandhi International Stadium, Uppal",NJ Llong,Sunrisers Hyderabad,FALSE,0
60,2008,Bangalore,18-04-2008,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Kolkata Knight Riders,140,0,BB McCullum,M Chinnaswamy Stadium,Asad Rauf,Royal Challengers Bangalore,FALSE,0
61,2008,Chandigarh,19-04-2008,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Chennai Super Kings,33,0,MEK Hussey,"Punjab Cricket Association Stadium, Mohali",MR Benson,Kings XI Punjab,FALSE,0
62,2008,Delhi,19-04-2008,Rajasthan Royals,Delhi Daredevils,Rajasthan Royals,bat,Delhi Daredevils,0,9,MF Maharoof,Feroz Shah Kotla,Aleem Dar,Delhi Daredevils,TRUE,1
63,2008,Mumbai,20-04-2008,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,bat,Royal Challengers Bangalore,0,5,MV Boucher,Wankhede Stadium,SJ Davis,Mumbai Indians,FALSE,0
64,2008,Kolkata,20-04-2008,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,Kolkata Knight Riders,TRUE,1
65,2008,Jaipur,21-04-2008,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,bat,Rajasthan Royals,0,6,SR Watson,Sawai Mansingh Stadium,Aleem Dar,Rajasthan Royals,TRUE,1
66,2008,Hyderabad,22-04-2008,Deccan Chargers,Delhi Daredevils,Deccan Chargers,bat,Delhi Daredevils,0,9,V Sehwag,"Rajiv Gandhi International Stadium, Uppal",IL Howell,Sunrisers Hyderabad,FALSE,0
67,2008,Chennai,23-04-2008,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Chennai Super Kings,6,0,ML Hayden,"MA Chidambaram Stadium, Chepauk",DJ Harper,Chennai Super Kings,TRUE,1
68,2008,Hyderabad,24-04-2008,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,0,3,YK Pathan,"Rajiv Gandhi International Stadium, Uppal",Asad Rauf,Sunrisers Hyderabad,FALSE,0
69,2008,Chandigarh,25-04-2008,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Kings XI Punjab,66,0,KC Sangakkara,"Punjab Cricket Association Stadium, Mohali",Aleem Dar,Kings XI Punjab,TRUE,1
70,2008,Bangalore,26-04-2008,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,0,7,SR Watson,M Chinnaswamy Stadium,MR Benson,Royal Challengers Bangalore,FALSE,0
71,2008,Chennai,26-04-2008,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,Chennai Super Kings,0,9,JDP Oram,"MA Chidambaram Stadium, Chepauk",BF Bowden,Chennai Super Kings,TRUE,1
72,2008,Mumbai,27-04-2008,Mumbai Indians,Deccan Chargers,Deccan Chargers,field,Deccan Chargers,0,10,AC Gilchrist,Dr DY Patil Sports Academy,Asad Rauf,Mumbai Indians,FALSE,0
73,2008,Chandigarh,27-04-2008,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,bat,Kings XI Punjab,0,4,SM Katich,"Punjab Cricket Association Stadium, Mohali",RE Koertzen,Kings XI Punjab,TRUE,1
74,2008,Bangalore,28-04-2008,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Chennai Super Kings,13,0,MS Dhoni,M Chinnaswamy Stadium,BR Doctrove,Royal Challengers Bangalore,FALSE,0
75,2008,Kolkata,29-04-2008,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,Mumbai Indians,0,7,ST Jayasuriya,Eden Gardens,BF Bowden,Kolkata Knight Riders,FALSE,0
76,2008,Delhi,30-04-2008,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Delhi Daredevils,10,0,GD McGrath,Feroz Shah Kotla,Aleem Dar,Delhi Daredevils,TRUE,1
77,2008,Hyderabad,01-05-2008,Deccan Chargers,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,0,7,SE Marsh,"Rajiv Gandhi International Stadium, Uppal",BR Doctrove,Sunrisers Hyderabad,FALSE,0
78,2008,Jaipur,01-05-2008,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,Rajasthan Royals,45,0,SA Asnodkar,Sawai Mansingh Stadium,RE Koertzen,Rajasthan Royals,TRUE,1
79,2008,Chennai,02-05-2008,Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,bat,Delhi Daredevils,0,8,V Sehwag,"MA Chidambaram Stadium, Chepauk",BF Bowden,Chennai Super Kings,FALSE,0
80,2008,Hyderabad,25-05-2008,Deccan Chargers,Royal Challengers Bangalore,Deccan Chargers,bat,Royal Challengers Bangalore,0,5,R Vinay Kumar,"Rajiv Gandhi International Stadium, Uppal",Asad Rauf,Sunrisers Hyderabad,FALSE,0
81,2008,Chandigarh,03-05-2008,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,bat,Kings XI Punjab,9,0,IK Pathan,"Punjab Cricket Association Stadium, Mohali",DJ Harper,Kings XI Punjab,TRUE,1
82,2008,Mumbai,04-05-2008,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,Mumbai Indians,29,0,SM Pollock,Dr DY Patil Sports Academy,IL Howell,Mumbai Indians,TRUE,1
83,2008,Jaipur,04-05-2008,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,Rajasthan Royals,0,8,Sohail Tanvir,Sawai Mansingh Stadium,Asad Rauf,Rajasthan Royals,TRUE,1
84,2008,Bangalore,05-05-2008,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,0,6,S Sreesanth,M Chinnaswamy Stadium,SJ Davis,Royal Challengers Bangalore,FALSE,0
85,2008,Chennai,06-05-2008,Chennai Super Kings,Deccan Chargers,Deccan Chargers,field,Deccan Chargers,0,7,AC Gilchrist,"MA Chidambaram Stadium, Chepauk",MR Benson,Chennai Super Kings,FALSE,0
86,2008,Mumbai,07-05-2008,Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,0,7,A Nehra,Dr DY Patil Sports Academy,DJ Harper,Mumbai Indians,TRUE,1
87,2008,Delhi,08-05-2008,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,0,4,MS Dhoni,Feroz Shah Kotla,Aleem Dar,Delhi Daredevils,FALSE,0
88,2008,Kolkata,08-05-2008,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,bat,Kolkata Knight Riders,5,0,SC Ganguly,Eden Gardens,Asad Rauf,Kolkata Knight Riders,TRUE,1
89,2008,Jaipur,09-05-2008,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,0,8,YK Pathan,Sawai Mansingh Stadium,MR Benson,Rajasthan Royals,TRUE,1
90,2008,Bangalore,28-05-2008,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,0,9,CRD Fernando,M Chinnaswamy Stadium,BF Bowden,Royal Challengers Bangalore,FALSE,0
91,2008,Chennai,10-05-2008,Chennai Super Kings,Kings XI Punjab,Kings XI Punjab,field,Chennai Super Kings,18,0,L Balaji,"MA Chidambaram Stadium, Chepauk",AV Jayaprakash,Chennai Super Kings,TRUE,1
92,2008,Hyderabad,11-05-2008,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,bat,Kolkata Knight Riders,23,0,SC Ganguly,"Rajiv Gandhi International Stadium, Uppal",IL Howell,Sunrisers Hyderabad,FALSE,0
93,2008,Jaipur,11-05-2008,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,0,3,SR Watson,Sawai Mansingh Stadium,SJ Davis,Rajasthan Royals,TRUE,1
94,2008,Chandigarh,12-05-2008,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,bat,Kings XI Punjab,0,9,SE Marsh,"Punjab Cricket Association Stadium, Mohali",BR Doctrove,Kings XI Punjab,TRUE,1
95,2008,Kolkata,13-05-2008,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,Kolkata Knight Riders,23,0,Shoaib Akhtar,Eden Gardens,Asad Rauf,Kolkata Knight Riders,TRUE,1
96,2008,Mumbai,14-05-2008,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,0,9,ST Jayasuriya,Wankhede Stadium,BR Doctrove,Mumbai Indians,TRUE,1
97,2008,Chandigarh,28-05-2008,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,Kings XI Punjab,41,0,SE Marsh,"Punjab Cricket Association Stadium, Mohali",SJ Davis,Kings XI Punjab,TRUE,1
98,2008,Delhi,15-05-2008,Delhi Daredevils,Deccan Chargers,Deccan Chargers,field,Delhi Daredevils,12,0,A Mishra,Feroz Shah Kotla,BG Jerling,Delhi Daredevils,TRUE,1
99,2008,Mumbai,16-05-2008,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,0,8,SM Pollock,Wankhede Stadium,BR Doctrove,Mumbai Indians,TRUE,1
100,2008,Delhi,17-05-2008,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,bat,Kings XI Punjab,6,0,DPMD Jayawardene,Feroz Shah Kotla,AV Jayaprakash,Delhi Daredevils,FALSE,0
101,2008,Jaipur,17-05-2008,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Rajasthan Royals,65,0,GC Smith,Sawai Mansingh Stadium,BF Bowden,Rajasthan Royals,TRUE,1
102,2008,Hyderabad,18-05-2008,Mumbai Indians,Deccan Chargers,Deccan Chargers,field,Mumbai Indians,25,0,DJ Bravo,"Rajiv Gandhi International Stadium, Uppal",BR Doctrove,Sunrisers Hyderabad,FALSE,0
103,2008,Kolkata,18-05-2008,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,Chennai Super Kings,3,0,M Ntini,Eden Gardens,Asad Rauf,Kolkata Knight Riders,FALSE,0
104,2008,Bangalore,19-05-2008,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,0,5,SP Goswami,M Chinnaswamy Stadium,SJ Davis,Royal Challengers Bangalore,FALSE,0
105,2008,Kolkata,20-05-2008,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,0,6,YK Pathan,Eden Gardens,BG Jerling,Kolkata Knight Riders,FALSE,0
106,2008,Mumbai,21-05-2008,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Kings XI Punjab,1,0,SE Marsh,Wankhede Stadium,BF Bowden,Mumbai Indians,FALSE,0
107,2008,Chennai,21-05-2008,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,14,0,A Kumble,"MA Chidambaram Stadium, Chepauk",DJ Harper,Chennai Super Kings,FALSE,0
108,2008,Chandigarh,23-05-2008,Deccan Chargers,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,0,6,SE Marsh,"Punjab Cricket Association Stadium, Mohali",Asad Rauf,Kings XI Punjab,TRUE,1
109,2008,Delhi,24-05-2008,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,0,5,KD Karthik,Feroz Shah Kotla,BF Bowden,Delhi Daredevils,TRUE,1
110,2008,Chennai,24-05-2008,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,Rajasthan Royals,10,0,JA Morkel,"MA Chidambaram Stadium, Chepauk",DJ Harper,Chennai Super Kings,FALSE,0
111,2008,Bangalore,03-05-2008,Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers,field,Royal Challengers Bangalore,3,0,P Kumar,M Chinnaswamy Stadium,BR Doctrove,Royal Challengers Bangalore,TRUE,1
112,2008,Kolkata,25-05-2008,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,bat,Kolkata Knight Riders,0,3,Umar Gul,Eden Gardens,SJ Davis,Kolkata Knight Riders,TRUE,1
113,2008,Jaipur,26-05-2008,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,0,5,Sohail Tanvir,Sawai Mansingh Stadium,BF Bowden,Rajasthan Royals,TRUE,1
114,2008,Hyderabad,27-05-2008,Deccan Chargers,Chennai Super Kings,Deccan Chargers,bat,Chennai Super Kings,0,7,SK Raina,"Rajiv Gandhi International Stadium, Uppal",BG Jerling,Sunrisers Hyderabad,FALSE,0
115,2008,Mumbai,30-05-2008,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,field,Rajasthan Royals,105,0,SR Watson,Wankhede Stadium,BF Bowden,Mumbai Indians,FALSE,0
116,2008,Mumbai,31-05-2008,Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,bat,Chennai Super Kings,0,9,M Ntini,Wankhede Stadium,Asad Rauf,Mumbai Indians,FALSE,0
117,2008,Mumbai,01-06-2008,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,0,3,YK Pathan,Dr DY Patil Sports Academy,BF Bowden,Mumbai Indians,FALSE,0
118,2009,Cape Town,18-04-2009,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Mumbai Indians,19,0,SR Tendulkar,Newlands,BR Doctrove,0,FALSE,0
119,2009,Cape Town,18-04-2009,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,75,0,R Dravid,Newlands,BR Doctrove,0,FALSE,0
120,2009,Cape Town,19-04-2009,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,0,10,DL Vettori,Newlands,MR Benson,0,FALSE,0
121,2009,Cape Town,19-04-2009,Kolkata Knight Riders,Deccan Chargers,Kolkata Knight Riders,bat,Deccan Chargers,0,8,RP Singh,Newlands,MR Benson,0,FALSE,0
